x,y,yaw,dir
1.625,8.375,0.915177,1
1.71421,8.49099,0.909001,1
1.80372,8.60589,0.896471,1
1.8938,8.71859,0.877231,1
1.98476,8.828,0.850732,1
2.07687,8.93302,0.816228,1
2.17045,9.03255,0.772775,1
2.26576,9.12549,0.719246,1
2.36312,9.21074,0.654404,1
2.46279,9.28721,0.57704,1
2.56508,9.35379,0.498303,1
2.66988,9.41081,0.419223,1
2.77705,9.45858,0.340858,1
2.8865,9.4974,0.264215,1
2.99811,9.52759,0.190177,1
3.11176,9.54947,0.119456,1
3.22735,9.56334,0.0525626,1
3.34475,9.56952,-0.0101826,1
3.46386,9.56831,-0.0686348,1
3.58456,9.56001,-0.122791,1
3.70676,9.54493,-0.172758,1
3.83034,9.52336,-0.218714,1
3.9552,9.49561,-0.260891,1
4.08123,9.46197,-0.29954,1
4.20834,9.42271,-0.334927,1
4.33642,9.37813,-0.367314,1
4.46538,9.32851,-0.396952,1
4.59513,9.27412,-0.424078,1
4.72558,9.21523,-0.448914,1
4.85663,9.1521,-0.471662,1
4.98821,9.08498,-0.492507,1
5.12024,9.01413,-0.511616,1
5.25264,8.93979,-0.52914,1
5.38533,8.8622,-0.545215,1
5.51825,8.78158,-0.559965,1
5.65133,8.69815,-0.573498,1
5.78451,8.61213,-0.585913,1
5.91772,8.52372,-0.5973,1
6.05092,8.43312,-0.607739,1
6.18405,8.34052,-0.617302,1
6.31707,8.2461,-0.626054,1
6.44992,8.15004,-0.634056,1
6.58257,8.05249,-0.641361,1
6.71498,7.95363,-0.648018,1
6.84712,7.85359,-0.654073,1
6.97896,7.75252,-0.659567,1
7.11046,7.65055,-0.664538,1
7.2416,7.54781,-0.669021,1
7.37237,7.44442,-0.673049,1
7.50273,7.34049,-0.676651,1
7.63268,7.23612,-0.679857,1
7.7622,7.13141,-0.682692,1
7.89128,7.02646,-0.685182,1
8.01991,6.92133,-0.687349,1
8.14808,6.81612,-0.689216,1
8.27579,6.71088,-0.690804,1
8.40303,6.60569,-0.692133,1
8.5298,6.50061,-0.693221,1
8.65611,6.39568,-0.694087,1
8.78194,6.29096,-0.694747,1
8.90732,6.18648,-0.695219,1
9.03223,6.08228,-0.695517,1
9.15668,5.97841,-0.695658,1
9.28068,5.87488,-0.695655,1
9.40424,5.77172,-0.695523,1
9.52737,5.66895,-0.695274,1
9.65006,5.5666,-0.694921,1
9.77234,5.46466,-0.694477,1
9.8942,5.36316,-0.693952,1
10.0157,5.2621,-0.693358,1
10.1367,5.16148,-0.692705,1
10.2574,5.06132,-0.692002,1
10.3778,4.9616,-0.691259,1
10.4978,4.86232,-0.690484,1
10.6174,4.76349,-0.689686,1
10.7367,4.6651,-0.688872,1
10.8556,4.56713,-0.688048,1
10.9743,4.46958,-0.687222,1
11.0927,4.37244,-0.686399,1
11.2108,4.2757,-0.685585,1
11.3286,4.17935,-0.684784,1
11.4461,4.08336,-0.684,1
11.5634,3.98774,-0.683239,1
11.6804,3.89245,-0.682503,1
11.7973,3.7975,-0.681795,1
11.9139,3.70285,-0.681117,1
12.0303,3.6085,-0.680473,1
12.1465,3.51443,-0.679865,1
12.2625,3.42062,-0.679292,1
12.3784,3.32706,-0.678758,1
12.4941,3.23372,-0.678263,1
12.6097,3.14059,-0.677807,1
12.7251,3.04765,-0.677392,1
12.8405,2.95489,-0.677018,1
12.9557,2.86228,-0.676685,1
13.0708,2.76982,-0.676393,1
13.1858,2.67747,-0.676142,1
13.3008,2.58524,-0.675934,1
13.4157,2.49308,-0.675767,1
13.5306,2.401,-0.675641,1
13.6454,2.30897,-0.675558,1
13.7602,2.21698,-0.675516,1
13.875,2.125,-0.675516,1
