0.993545,0.994426,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.992761,0.995465,0.99518,1,1,1,1,0.993106,0.994349,0.992302,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991203,0.991474,0.996024,0.996603,1,1,1,1,1,1,0.99771,0.996227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996492,0.999513,0.997943
0.997202,0.997929,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.988994,0.989639,0.993101,0.986234,0.990066,0.992705,0.989414,0.995318,0.992974,0.992309,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.985528,0.991838,0.979093,0.995977,1,1,1,1,1,0.995718,0.996402,0.996948,0.993283,0.992536,0.995047,0.995149,0.995149,0.996654,0.995356,0.996174,1,1,1,1,1,1,1,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.945975,0.961994,0.974515,0.983412,0.978521,0.977382,0.972484,0.955375,0.959129,0.935686,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.918688,0.93844,0.855518,1,1,1,1,1,0.931978,0.972196,0.979182,0.979544,0.975151,0.988011,0.9847,0.9847,0.980442,0.979289,0.967102,0.948742,0.953691,0.956554,0.991558,0.99613,0.997627,1,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.943922,0.936631,0.938874,0.908797,0.90129,0.938421,0.938647,0.946298,0.94759,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.940323,0.939929,0.92822,0.784558,0.91044,0.908243,0.902316,0.794635,0.933305,0.942019,0.938483,0.945678,0.929466,0.90646,0.936613,0.936613,0.943734,0.937184,0.931746,0.918713,0.896545,0.896639,0.935814,0.980048,0.996619,1,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.952194,0.946292,0.942972,0.943404,0.918456,0.938568,0.938568,0.938568,0.909259,0.939555,0.943275,0.944784,0.945406,0.950338,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.942625,0.940707,0.937957,0.933516,0.839764,0.92053,0.83105,0.932956,0.934483,0.934948,0.942104,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.943922,0.936631,0.938874,0.929466,0.9214,0.935908,0.922762,1,1,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947519,0.944911,0.936739,0.943138,0.856462,0.920243,0.9193,0.9193,0.9193,0.92312,0.844175,0.928559,0.945462,0.944222,0.949189,0.945522,0.942823,0.944531,0.952504,0.942656,0.950338,0.946723,0.943922,0.936631,0.938874,0.929466,0.879921,0.932986,0.938421,0.938647,0.946298,0.94759,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.936178,0.933635,0.923564,0.866805,0.916385,0.954517,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.941818,0.943114,0.944498,0.829154,0.916905,0.945154,0.949613,0.949613,0.949613,0.947963,0.920749,0.808129,0.944231,0.950084,0.949406,0.951454,0.948055,0.937907,0.896547,0.938588,0.943516,0.938568,0.938568,0.909259,0.939555,0.943275,0.944784,0.945406,0.950338,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.945975,0.949212,0.953608,0.947144,0.889536,0.94727,0.993716,0.994464
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.945522,0.942823,0.944531,0.945693,0.927164,0.835975,1,1,1,1,1,1,1,1,1,0.798616,0.943934,0.941504,0.954841,0.931626,0.809256,0.934488,0.925828,0.935747,0.9193,0.9193,0.92312,0.844175,0.928559,0.945462,0.944222,0.9474,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.943922,0.936631,0.944045,0.927844,0.913689,0.988207,0.99242
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947519,0.951031,0.941151,0.946554,0.849027,0.941483,0.930251,1,1,1,1,1,1,1,1,1,0.932857,0.853031,0.926189,0.944588,0.830943,1,0.942089,0.957622,0.954934,0.949613,0.947317,0.95082,0.946406,0.848708,0.921889,0.937213,0.943901,0.931844,0.944784,0.945406,0.950338,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.943922,0.929257,0.990185,0.991431
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.950698,0.948557,0.93357,0.815559,0.919399,0.870067,0.976461,1,1,1,1,1,1,1,1,1,0.979705,0.969127,0.962604,0.893722,1,1,1,1,1,1,1,1,1,1,0.748543,0.884578,0.871452,0.923727,0.926333,0.936263,0.943516,0.909259,0.939555,0.943275,0.944784,0.945406,0.950338,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947519,0.940191,0.938831,0.789526,1,0.908748,0.969878,0.798191,1,1,1,1,1,1,1,1,1,0.988348,0.979955,0.970194,0.981416,1,1,1,1,1,1,1,1,1,1,0.925893,0.790257,0.90552,0.901414,0.933126,0.928189,0.935747,0.92312,0.844175,0.928559,0.945462,0.944222,0.9474,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.941818,0.939677,0.862962,0.918448,1,1,1,1,0.710216,0.971834,1,1,1,1,1,1,1,0.977548,0.972058,0.990286,0.982607,1,1,1,1,1,1,1,1,1,0.979826,0.797965,1,1,1,0.95732,0.959027,0.954934,0.947963,0.920749,0.808129,0.944231,0.948324,0.943385,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.939558,0.902469,0.875226,1,1,1,1,1,0.96488,0.917201,0.942529,0.907773,0.91393,0.964692,0.972009,0.972681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.899313,0.828983,1,1,1,1,1,1,1,1,1,0.798616,0.942219,0.944858,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.941869,0.917123,0.926816,1,1,1,1,1,0.972287,0.963861,0.935162,0.896545,0.908047,0.956861,0.977931,0.981529,0.981897,1,1,1,1,0.949734,0.971683,0.973178,0.929903,0.951032,0.959491,0.970578,1,1,0.820797,0.955596,1,1,1,1,1,1,1,1,1,0.932277,0.888303,0.919317,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.919277,0.919599,0.936295,1,1,1,1,1,0.96815,0.949659,0.935212,0.929466,0.90646,0.940723,0.956158,0.977623,1,1,1,1,1,0.990618,0.982842,0.964923,0.928481,0.935912,0.946257,0.953941,0.888202,0.896037,0.817995,0.977017,1,1,1,1,1,1,1,1,1,0.928558,0.859767,0.922014,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947165,0.937282,0.951119,1,1,1,1,1,0.951451,0.924796,0.918156,0.950136,0.950136,0.955564,0.927939,0.955751,1,1,1,1,1,0.982327,0.971425,0.946683,0.366005,0.91383,0.930534,0.903207,0.916823,0.838781,1,0.964712,1,1,1,1,1,1,1,1,1,0.803319,0.924397,0.937072,0.944531,0.952504,0.942656,0.950338,0.950136,0.950136,0.950136,0.950136,0.950136,0.986423,0.991823
