x,y,yaw,dir
11.625,5.625,2.90777,1
11.4829,5.65886,2.90713,1
11.3408,5.6928,2.90584,1
11.1988,5.72691,2.90392,1
11.0569,5.76127,2.90135,1
10.9153,5.79597,2.89814,1
10.7738,5.8311,2.8943,1
10.6327,5.86672,2.88982,1
10.4919,5.90294,2.8847,1
10.3515,5.93982,2.87894,1
10.2116,5.97746,2.87256,1
10.0721,6.01592,2.86555,1
9.93308,6.05529,2.85792,1
9.79467,6.09564,2.84966,1
9.65686,6.13705,2.84078,1
9.51971,6.1796,2.83129,1
9.38325,6.22336,2.82119,1
9.24753,6.2684,2.81047,1
9.11258,6.31479,2.79915,1
8.97845,6.3626,2.78722,1
8.84517,6.41192,2.77467,1
8.71279,6.46279,2.76152,1
8.58135,6.5153,2.74953,1
8.45076,6.5693,2.73871,1
8.32094,6.62463,2.72906,1
8.19181,6.68114,2.7206,1
8.0633,6.73868,2.71331,1
7.93531,6.79711,2.70719,1
7.80778,6.85628,2.70223,1
7.68061,6.91605,2.69841,1
7.55375,6.97627,2.69571,1
7.4271,7.0368,2.69411,1
7.30061,7.09752,2.69358,1
7.17418,7.15828,2.69408,1
7.04777,7.21895,2.69559,1
6.9213,7.27942,2.69806,1
6.79471,7.33957,2.70145,1
6.66793,7.39928,2.70571,1
6.54091,7.45844,2.7108,1
6.4136,7.51695,2.71667,1
6.28594,7.57471,2.72325,1
6.15789,7.63164,2.7305,1
6.02941,7.68765,2.73835,1
5.90045,7.74267,2.74674,1
5.77097,7.79662,2.75562,1
5.64096,7.84946,2.76491,1
5.51037,7.90111,2.77455,1
5.37919,7.95155,2.78449,1
5.2474,8.00072,2.79465,1
5.11498,8.0486,2.80498,1
4.98192,8.09516,2.8154,1
4.84821,8.14039,2.82587,1
4.71385,8.18428,2.83632,1
4.57883,8.22683,2.84668,1
4.44317,8.26804,2.85691,1
4.30686,8.30792,2.86696,1
4.16992,8.34651,2.87676,1
4.03236,8.38381,2.88627,1
3.8942,8.41988,2.89545,1
3.75546,8.45473,2.90426,1
3.61615,8.48843,2.91264,1
3.47632,8.52102,2.92057,1
3.33597,8.55255,2.92802,1
3.19515,8.58309,2.93494,1
3.05388,8.61271,2.94132,1
2.9122,8.64147,2.94713,1
2.77015,8.66944,2.95235,1
2.62776,8.69672,2.95696,1
2.48507,8.72336,2.96094,1
2.34213,8.74947,2.96427,1
2.19896,8.77513,2.96695,1
2.05563,8.80042,2.96897,1
1.91216,8.82543,2.97032,1
1.7686,8.85026,2.971,1
1.625,8.875,2.971,1
